name,artists,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,formatted_date,tempo_category,duration_category
96 Tears,['? & The Mysterians'],177427.0,0.0589,0.681,0.499,6.39E-6,0.0743,-6.894,0.034,123.458,0.841,1,7,43,0,1964-01-01,presto,short
Movin' Wes - Pt. 1,['Wes Montgomery'],209227.0,0.841,0.76,0.599,0.698,0.123,-11.929,0.0296,132.465,0.945,1,0,33,0,1964-01-01,presto,medium
The Warmth Of The Sun - Remastered,['The Beach Boys'],173933.0,0.686,0.257,0.385,8.29E-4,0.127,-11.111,0.0297,203.726,0.39,0,9,31,0,1964-03-02,presto,short
Corcovado (Quiet Nights Of Quiet Stars) - Live At Café Au Go-Go/1964,"['The New Stan Getz Quartet', 'Astrud Gilberto']",173507.0,0.946,0.507,0.201,1.21E-5,0.696,-19.414,0.31,122.322,0.529,0,0,39,0,1964-10-25,presto,short
Country Blues,['Doc Watson'],213000.0,0.81,0.563,0.447,0.00484,0.186,-15.218,0.0323,127.384,0.743,1,0,29,0,1964-01-01,presto,medium
Spanish Harlem Incident,['Bob Dylan'],145733.0,0.749,0.589,0.368,0.0,0.0797,-9.108,0.0339,110.495,0.329,1,7,33,0,1964-08-08,moderato,short
The Girl From Ipanema - Single Version,"['Stan Getz', 'João Gilberto', 'Astrud Gilberto']",174827.0,0.867,0.69,0.119,1.46E-4,0.11,-19.503,0.0449,130.406,0.484,0,5,34,0,1964-03-01,presto,short
California Sun,['The Rivieras'],146133.0,0.409,0.411,0.908,0.0842,0.106,-8.693,0.0535,169.63,0.962,1,3,30,0,1964-02-16,presto,short
Around And Around,['The Rolling Stones'],183147.0,0.456,0.317,0.607,5.36E-5,0.288,-11.862,0.0647,185.991,0.747,1,2,36,0,1964-10-17,presto,medium
We're Gonna Hold On - Single Version,['Tammy Wynette'],176693.0,0.744,0.632,0.346,0.00268,0.165,-14.925,0.0271,74.501,0.556,1,10,30,0,1964-01-01,lento,short
Put on Your Sunday Clothes,"['Charles Nelson Reilly', 'Jerry Dodge', 'Carol Channing', 'Igors Gavon', 'Hello, Dolly! Ensemble']",256093.0,0.812,0.447,0.249,0.0,0.366,-16.528,0.0495,84.96,0.51,0,6,30,0,1964-01-01,lento,medium
Peggy-O,['Simon & Garfunkel'],144947.0,0.9,0.503,0.131,4.32E-4,0.105,-18.933,0.0312,102.253,0.62,1,6,36,0,1964-10-19,moderato,short
The Wild Rover - Live,['The Dubliners'],193493.0,0.955,0.363,0.648,2.16E-5,0.731,-7.527,0.156,156.606,0.778,1,7,41,0,1964-01-01,presto,medium
Corcovado (Quiet Nights Of Quiet Stars) - Single Version,"['Stan Getz', 'João Gilberto', 'Astrud Gilberto', 'Antônio Carlos Jobim']",140840.0,0.954,0.527,0.145,2.48E-4,0.138,-15.927,0.0468,103.749,0.39,0,9,34,0,1964-03-01,moderato,short
Benedictus,['Simon & Garfunkel'],158040.0,0.857,0.168,0.0859,0.155,0.117,-19.749,0.0345,133.638,0.128,1,7,35,0,1964-10-19,presto,short
Louie Louie,['Otis Redding'],127693.0,0.72,0.855,0.58,0.195,0.0299,-10.835,0.0374,121.089,0.978,1,10,33,0,1964-01-01,presto,short
That's What My Heart Needs,['Otis Redding'],161840.0,0.683,0.652,0.313,0.0,0.185,-12.591,0.0282,85.678,0.851,1,5,33,0,1964-01-01,lento,short
Grand Waltz,['Irwin Kostal'],140160.0,0.67,0.399,0.218,0.488,0.0947,-10.718,0.0279,186.455,0.66,1,0,31,0,1964-01-01,presto,short
You Can Tell The World,['Simon & Garfunkel'],165227.0,0.541,0.466,0.352,0.0,0.186,-12.839,0.0352,121.796,0.888,1,7,36,0,1964-10-19,presto,short
Desesperadamente,"['Eydie Gormé', 'Los Panchos']",129693.0,0.825,0.508,0.403,0.0,0.347,-12.112,0.0381,113.22,0.652,1,8,27,0,1964-01-01,moderato,short
Always in My Heart,['Los Indios Tabajaras'],149960.0,0.89,0.654,0.0852,0.892,0.247,-20.452,0.0456,80.085,0.386,1,9,38,0,1964-10-07,lento,short
Mona (I Need You Baby),['The Rolling Stones'],214693.0,0.0688,0.695,0.684,2.57E-4,0.0981,-9.968,0.133,99.014,0.427,1,1,35,0,1964-04-16,moderato,medium
She Comes Running - 2007 Remaster,['Lee Hazlewood'],133040.0,0.725,0.393,0.395,0.282,0.264,-14.285,0.0284,103.089,0.498,1,4,33,0,1964-06-15,moderato,short
I Need Your Love So Bad,['Irma Thomas'],196573.0,0.842,0.559,0.149,8.02E-5,0.366,-16.493,0.0296,77.972,0.261,1,0,34,0,1964-01-01,lento,medium
Your Own Precious Way,['Bobby Bond'],151827.0,0.723,0.474,0.214,0.00142,0.116,-13.419,0.0338,103.635,0.4,1,9,29,0,1964-05-23,moderato,short
Amapola,['Los Indios Tabajaras'],136853.0,0.86,0.765,0.377,0.848,0.332,-14.926,0.0511,114.483,0.936,1,11,41,0,1964-10-07,moderato,short
Breaking up Is Hard to Do,['Frankie Valli & The Four Seasons'],158613.0,0.494,0.724,0.775,0.0,0.0794,-5.841,0.106,130.854,0.935,1,1,31,0,1964-03-01,presto,short
My One And Only Love,['Oscar Peterson Trio'],311400.0,0.974,0.284,0.145,0.871,0.132,-23.961,0.0352,83.169,0.0646,1,8,34,0,1964-01-01,lento,long
I'm A King Bee,['The Rolling Stones'],156147.0,0.0149,0.886,0.565,0.00378,0.0565,-10.818,0.0629,105.423,0.896,0,11,36,0,1964-04-16,moderato,short
Little Honda (Stereo),['The Beach Boys'],114333.0,0.203,0.429,0.556,0.0,0.126,-9.78,0.032,151.1,0.766,1,1,33,0,1964-07-13,presto,short
The Girl From Ipanema,['Herb Alpert & The Tijuana Brass'],156787.0,0.654,0.78,0.378,0.918,0.0935,-12.714,0.0498,118.922,0.402,1,2,31,0,1964-10-01,moderato,short
Something Good,"['Julie Andrews', 'Bill Lee']",212480.0,0.956,0.244,0.0803,0.00387,0.191,-20.5,0.0396,148.674,0.147,1,1,30,0,1964-01-01,presto,medium
Understand Your Man,['Johnny Cash'],164013.0,0.619,0.67,0.654,0.00887,0.252,-8.641,0.0421,91.64,0.842,1,0,30,0,1964-06-13,moderato,short
Bachianas Brasileiras,['The Modern Jazz Quartet'],346667.0,0.946,0.498,0.0602,0.751,0.0849,-24.901,0.0479,117.759,0.189,0,9,37,0,1964-01-01,moderato,long
Go Tell It On the Mountain,['Simon & Garfunkel'],124640.0,0.505,0.335,0.369,0.0,0.186,-11.396,0.0322,121.748,0.711,1,5,36,0,1964-10-19,presto,short
The Best Things In Life Are Free - Live,['Sam Cooke'],91867.0,0.159,0.605,0.691,0.0,0.315,-7.832,0.431,136.513,0.791,1,1,29,0,1964-01-01,presto,short
The Riddle Song,['Sam Cooke'],149693.0,0.548,0.5,0.298,0.0,0.504,-10.332,0.0251,96.585,0.486,1,7,31,0,1964-03-01,moderato,short
St. James Infirmary Blues,['Earl Hines'],248600.0,0.842,0.367,0.219,0.0869,0.0589,-14.125,0.0389,178.011,0.195,0,0,34,0,1964-01-01,presto,medium
Sunshine Superman,['Donovan'],271133.0,0.263,0.649,0.633,4.99E-4,0.167,-8.233,0.0296,132.292,0.578,1,1,26,0,1964-01-01,presto,medium
"Ruby, My Dear",['Thelonious Monk'],340400.0,0.986,0.597,0.272,0.891,0.118,-10.551,0.0655,68.128,0.0688,1,8,32,0,1964-01-01,lento,long
Vivere Ancora,['Gino Paoli'],173707.0,0.907,0.337,0.336,3.91E-6,0.68,-7.651,0.035,139.6,0.396,1,0,29,0,1964-10-01,presto,short
All Summer Long (Stereo),['The Beach Boys'],128973.0,0.327,0.551,0.638,1.39E-5,0.56,-10.012,0.0527,136.097,0.866,1,11,30,0,1964-07-13,presto,short
I Don't Believe You (She Acts Like We Never Have Met),['Bob Dylan'],263267.0,0.654,0.524,0.554,0.0,0.143,-6.954,0.0499,132.8,0.67,1,2,32,0,1964-08-08,presto,medium
Climb Ev'ry Mountain,['Peggy Wood'],158173.0,0.758,0.182,0.35,1.54E-6,0.233,-11.698,0.0388,94.543,0.151,1,10,31,0,1964-01-01,moderato,short
Edelweiss Waltz,['Irwin Kostal'],65200.0,0.134,0.145,0.321,0.859,0.345,-7.708,0.0332,175.641,0.582,1,4,30,0,1964-01-01,presto,short
There Is a Mountain - Single Version,['Donovan'],155000.0,0.697,0.677,0.721,0.0,0.158,-8.2,0.216,87.181,0.917,1,9,26,0,1964-01-01,lento,short
Koto Song,['The Dave Brubeck Quartet'],181267.0,0.974,0.472,0.0954,0.561,0.101,-19.348,0.0392,110.17,0.318,0,10,34,0,1964-01-01,moderato,medium
"It's Been A Long, Long Time",['Louis Armstrong'],142200.0,0.772,0.635,0.379,0.0,0.0631,-10.382,0.049,95.144,0.653,1,0,36,0,1964-10-25,moderato,short
Whole Lotta Shakin' Goin' On,['Jerry Lee Lewis'],161307.0,0.43,0.509,0.696,0.0,0.351,-12.535,0.0501,91.463,0.747,1,5,35,0,1964-05-13,moderato,short
No Te Vayas Sin Mí,"['Eydie Gormé', 'Los Panchos']",187800.0,0.92,0.647,0.294,3.22E-6,0.0916,-12.702,0.0321,100.471,0.451,1,0,26,0,1964-01-01,moderato,medium
Media Vuelta,"['Eydie Gormé', 'Los Panchos']",148293.0,0.619,0.664,0.48,0.0,0.365,-9.536,0.0437,98.622,0.584,1,10,38,0,1964-01-01,moderato,short
Everybody Loves Somebody - Dream with Dean Version,['Dean Martin'],188040.0,0.979,0.469,0.0394,0.0,0.176,-15.26,0.0371,52.229,0.188,1,3,38,0,1964-01-01,lento,medium
Once Upon A Time,"['Marvin Gaye', 'Mary Wells']",153347.0,0.471,0.7,0.442,0.0,0.355,-11.159,0.0262,108.534,0.773,1,8,29,0,1964-04-15,moderato,short
Hey Porter,['Johnny Cash'],140267.0,0.32,0.71,0.486,0.00192,0.132,-11.839,0.048,114.796,0.802,1,0,31,0,1964-06-13,moderato,short
If I Had A Hammer (The Hammer Song) - Live,['Sam Cooke'],385227.0,0.571,0.646,0.458,0.0,0.772,-10.003,0.0643,144.378,0.635,1,0,32,0,1964-01-01,presto,long
This Little Light Of Mine - Live,['Sam Cooke'],216187.0,0.417,0.57,0.305,0.0,0.185,-11.532,0.0446,112.079,0.475,1,2,32,0,1964-01-01,moderato,medium
Motorpsycho Nightmare,['Bob Dylan'],273867.0,0.773,0.708,0.538,0.0,0.11,-7.252,0.0431,108.165,0.714,1,7,32,0,1964-08-08,moderato,medium
"\"I Could Have Danced All Night (From \"\"My Fair Lady\"\")\"",['Marni Nixon'],235267.0,0.941,0.358,0.176,0.0,0.117,-15.122,0.038,147.392,0.319,1,10,32,0,1964-01-01,presto,medium
Walking The Dog,['The Rolling Stones'],189187.0,0.383,0.727,0.934,0.0685,0.0965,-8.373,0.0359,125.275,0.969,1,2,35,0,1964-04-16,presto,medium
Till the Real Thing Comes Along,['Judy Henske'],187893.0,0.823,0.496,0.517,0.0,0.137,-6.488,0.0383,109.773,0.32,1,9,33,0,1964-01-01,moderato,medium
Ginza Samba,"['Vince Guaraldi', 'Bola Sete']",326067.0,0.811,0.617,0.382,0.195,0.226,-14.125,0.031,97.203,0.82,1,8,32,0,1964-01-01,moderato,long
Breathless,['Jerry Lee Lewis'],162733.0,0.58,0.565,0.777,0.0,0.0307,-12.979,0.101,89.43,0.838,1,7,34,0,1964-05-13,lento,short
Till the End of the Day - Mono Mix,['The Kinks'],138227.0,0.526,0.542,0.929,0.00597,0.125,-7.066,0.0784,140.8,0.793,1,0,39,0,1965-11-26,presto,short
Pueblos de Guerrero,['Gerardo Reyes'],189253.0,0.634,0.633,0.306,0.0,0.517,-11.699,0.0593,120.588,0.85,1,7,37,0,1965-01-01,presto,medium
Dang Me,['Roger Miller'],109067.0,0.876,0.706,0.465,1.15E-5,0.0536,-9.398,0.0437,93.215,0.876,1,4,34,0,1965-01-01,moderato,short
Una Limosna,['Javier Solís'],164187.0,0.817,0.699,0.292,2.75E-4,0.162,-12.45,0.0352,119.121,0.831,1,9,44,0,1965-11-29,moderato,short
The Name Game,['Shirley Ellis'],164867.0,0.229,0.753,0.822,5.26E-6,0.165,-7.441,0.0805,81.551,0.939,0,5,33,0,1965-01-01,lento,short
"You're Mine, You!",['Chet Baker'],198427.0,0.972,0.333,0.044,2.18E-4,0.124,-19.57,0.0391,78.723,0.177,1,7,40,0,1965-01-01,lento,medium
It's Growing,['The Temptations'],179573.0,0.656,0.233,0.525,7.75E-6,0.182,-11.233,0.0469,210.874,0.79,1,5,34,0,1965-03-22,presto,short
Boom Boom,['The Animals'],199760.0,0.386,0.432,0.659,0.0,0.289,-5.389,0.0505,78.989,0.799,1,10,32,0,1965-02-01,lento,medium
You Belong to Me,['The Duprees'],170125.0,0.893,0.282,0.361,3.39E-6,0.0714,-8.466,0.0292,66.733,0.36,1,1,34,0,1965-07-22,lento,short
"Hark, The Herald Angels Sing",['Vince Guaraldi Trio'],114867.0,0.99,0.246,0.0426,7.82E-4,0.155,-18.892,0.0494,88.277,0.0972,1,5,32,0,1965-01-01,lento,short
Excuse Me Mister,['Gale Garnett'],133160.0,0.723,0.725,0.391,0.0,0.302,-11.369,0.0457,116.934,0.747,0,7,34,0,1965-01-01,moderato,short
Love Potion No. 9,['Herb Alpert & The Tijuana Brass'],180933.0,0.59,0.556,0.657,0.783,0.313,-9.118,0.0288,93.783,0.666,0,2,33,0,1965-04-01,moderato,medium
Don't Look Back,['The Temptations'],175907.0,0.587,0.423,0.494,0.0,0.0842,-8.518,0.0318,202.382,0.863,1,10,33,0,1965-01-01,presto,short
Where Have All the Good Times Gone,['The Kinks'],169093.0,0.505,0.589,0.889,2.15E-5,0.151,-7.277,0.0415,112.816,0.722,1,7,37,0,1965-11-26,moderato,short
Zorba The Greek,['Herb Alpert & The Tijuana Brass'],264853.0,0.154,0.531,0.642,0.279,0.0584,-12.702,0.323,82.107,0.192,1,5,36,0,1965-10-01,lento,medium
I Can't Make Up My Mind,['The Zombies'],155960.0,0.55,0.631,0.654,0.0,0.0705,-4.669,0.0361,128.499,0.685,0,9,36,0,1965-03-01,presto,short
I'm Henry the 8th (Re-Record),"\"[\"\"Herman's Hermits\"\"]\"",115931.0,0.0515,0.654,0.718,0.0195,0.141,-8.385,0.0784,93.224,0.814,1,9,36,0,1965-01-01,moderato,short
I'll Come Running Back To You,"['Sam Cooke', 'The Soul Stirrers']",132200.0,0.861,0.616,0.216,0.0,0.104,-17.778,0.112,94.525,0.587,1,8,38,0,1965-01-01,moderato,short
You've Really Got A Hold On Me,['The Temptations'],180040.0,0.703,0.518,0.33,0.0,0.185,-14.574,0.0301,120.631,0.614,1,0,33,0,1965-03-22,presto,medium
Time,['Pozo Seco Singers'],203747.0,0.88,0.584,0.229,0.0428,0.111,-18.21,0.0344,110.44,0.736,1,10,37,0,1965-01-01,moderato,medium
"Coyote, My Little Brother",['Pete Seeger'],170600.0,0.932,0.413,0.0153,0.0,0.0989,-21.467,0.0358,94.584,0.123,1,6,34,0,1965-01-01,moderato,short
Set Me Free,['The Kinks'],129779.0,0.774,0.681,0.593,0.0,0.111,-8.405,0.0691,119.501,0.808,1,7,39,0,1965-03-05,moderato,short
My Angel (Malaika),"['Harry Belafonte', 'Miriam Makeba']",195120.0,0.968,0.312,0.0478,2.94E-4,0.11,-23.306,0.0402,207.956,0.527,1,5,39,0,1965-05-19,presto,medium
Barbara Ann - Remastered,['The Beach Boys'],207200.0,0.238,0.551,0.635,0.0,0.184,-4.326,0.0505,78.715,0.801,1,6,35,0,1965-11-08,lento,medium
It Won't Be Wrong,['The Byrds'],117893.0,0.295,0.496,0.701,1.11E-4,0.202,-9.506,0.0401,123.148,0.86,1,9,34,0,1965-12-06,presto,short
Just Once In My Life,['The Righteous Brothers'],227013.0,0.666,0.321,0.403,0.341,0.189,-13.115,0.0344,94.675,0.26,1,2,35,0,1965-04-04,moderato,medium
From Head To Toe,['Smokey Robinson & The Miracles'],144267.0,0.188,0.571,0.629,0.0,0.181,-9.867,0.0265,91.994,0.954,0,2,38,0,1965-11-01,moderato,short
Eve Of Destruction (Stereo),['The Turtles'],162200.0,0.459,0.514,0.315,0.0,0.0776,-13.969,0.0506,120.976,0.523,1,2,35,0,1965-01-01,presto,short
House Of The Rising Sun,['The Animals'],269720.0,9.6E-4,0.316,0.548,0.0516,0.102,-7.314,0.0308,116.919,0.301,0,9,31,0,1965-02-01,moderato,medium
Come Rain Or Come Shine,['John Coltrane'],523907.0,0.788,0.562,0.288,0.163,0.271,-14.491,0.0371,108.558,0.426,0,9,37,0,1965-01-01,moderato,long
Universal Soldier,['Donovan'],131800.0,0.589,0.596,0.276,0.0,0.177,-12.558,0.0405,99.892,0.495,1,6,37,0,1965-10-22,moderato,short
I Go To Sleep,['Peggy Lee'],122120.0,0.762,0.408,0.23,0.0,0.0838,-10.518,0.0394,183.599,0.581,0,9,43,0,1965-11-15,presto,short
Espumas,['Javier Solís'],167387.0,0.661,0.601,0.3,0.0,0.138,-11.3,0.0385,112.59,0.771,1,9,43,0,1965-11-29,moderato,short
The First Time Ever I Saw Your Face,"['Peter, Paul and Mary']",188600.0,0.952,0.452,0.0522,0.317,0.111,-25.025,0.0298,98.917,0.252,1,2,35,0,1965-01-01,moderato,medium
Pass Me By,['Peggy Lee'],145773.0,0.575,0.832,0.489,1.92E-4,0.0931,-10.863,0.138,120.089,0.882,1,8,36,0,1965-04-01,presto,short
"Absolutely Sweet Marie - Take 1, Alternate Take",['Bob Dylan'],300867.0,0.0616,0.584,0.602,2.09E-5,0.125,-9.302,0.0306,130.904,0.917,1,2,38,0,1965-01-01,presto,long
I Want to Be Alone (Dialogue) - 2001 Remaster,['Jackson C. Frank'],198147.0,0.939,0.545,0.154,0.2,0.107,-16.334,0.0304,103.228,0.192,1,8,41,0,1965-01-01,moderato,medium
"\"Il barbiere di Siviglia / Act 1: No.2 Cavatina: \"\"Largo al factotum\"\"\"","['Gioachino Rossini', 'Manuel Ausensi', 'Orchestra del Teatro San Carlo di Napoli', 'Silvio Varviso']",279760.0,0.963,0.409,0.321,0.216,0.164,-16.038,0.058,112.801,0.347,1,0,40,0,1965-01-01,moderato,medium
Dindi,['Astrud Gilberto'],161173.0,0.744,0.223,0.105,0.0,0.0889,-18.898,0.0364,170.469,0.178,0,11,38,0,1965-01-01,presto,short
Photograph,['Astrud Gilberto'],128987.0,0.721,0.475,0.403,0.0,0.647,-14.977,0.036,150.666,0.733,1,9,38,0,1965-01-01,presto,short
Dreamer,['Astrud Gilberto'],120480.0,0.712,0.54,0.309,0.0,0.439,-15.696,0.037,139.737,0.463,1,6,40,0,1965-01-01,presto,short
Don't You Just Know It,"\"['Huey \"\"Piano\"\" Smith']\"",150072.0,0.681,0.729,0.813,0.00545,0.375,-6.893,0.0976,139.261,0.87,0,10,35,0,1965-05-25,presto,short
Save Your Heart For Me,['Gary Lewis & The Playboys'],119187.0,0.629,0.622,0.223,0.0,0.0718,-12.4,0.0277,106.873,0.617,1,2,34,0,1965-01-01,moderato,short
"Hush, Hush (Thula, Thula)",['Harry Belafonte'],185560.0,0.98,0.557,0.0741,0.0174,0.108,-20.951,0.0277,78.993,0.395,1,4,35,0,1965-05-19,lento,medium
(My Friends Are Gonna Be) Strangers - Remastered,['Merle Haggard'],149333.0,0.824,0.756,0.487,0.00408,0.385,-7.83,0.0285,126.25,0.784,1,5,32,0,1965-01-01,presto,short
I've Been Loving You Too Long,['Otis Redding'],176880.0,0.727,0.498,0.246,3.74E-4,0.0781,-13.41,0.0342,151.255,0.152,1,9,36,0,1965-09-15,presto,short
It's My Life,['The Animals'],186333.0,0.00249,0.569,0.651,1.2E-5,0.108,-7.188,0.0323,122.736,0.754,1,1,30,0,1965-02-01,presto,medium
Here's to the State of Mississippi,['Phil Ochs'],354933.0,0.749,0.5,0.22,0.0,0.117,-11.497,0.0628,87.843,0.454,1,6,32,0,1965-01-01,lento,long
Bad Girl - Single Version,['The Miracles'],164227.0,0.603,0.297,0.547,1.43E-6,0.15,-7.114,0.0343,98.333,0.396,1,7,31,0,1965-01-01,moderato,short
The Spider And The Fly - Remastered 2002,['The Rolling Stones'],218027.0,0.0935,0.747,0.454,0.219,0.118,-10.758,0.0327,98.995,0.909,0,11,37,0,1965-07-30,moderato,medium
Lemon Tree,['Herb Alpert & The Tijuana Brass'],143387.0,0.53,0.518,0.268,0.891,0.109,-16.069,0.026,97.561,0.497,1,3,32,0,1965-04-01,moderato,short
All I Really Want to Do,['The Byrds'],123760.0,0.111,0.452,0.574,0.0,0.0823,-7.936,0.0321,123.204,0.811,1,9,35,0,1965-06-21,presto,short
Cleo's Mood,['Jr. Walker & The All Stars'],161973.0,0.782,0.726,0.401,0.323,0.168,-7.524,0.0323,106.476,0.852,0,3,38,0,1965-01-01,moderato,short
Make It Easy On Yourself,['The Walker Brothers'],193987.0,0.671,0.357,0.527,0.00363,0.201,-8.99,0.0357,81.564,0.408,1,9,44,0,1965-11-26,lento,medium
Gloria (feat. Van Morrison) - Mono Version,"['Them', 'Van Morrison']",159107.0,0.22,0.621,0.939,0.014,0.185,-6.761,0.0817,128.434,0.595,1,9,40,0,1965-06-11,presto,short
A Tombstone Every Mile,['Dick Curless'],183027.0,0.79,0.704,0.615,0.0,0.235,-9.638,0.0347,110.084,0.74,1,0,33,0,1965-02-02,moderato,medium
Ebb Tide,['The Righteous Brothers'],169813.0,0.691,0.164,0.215,1.53E-5,0.105,-16.643,0.0343,82.783,0.169,1,9,35,0,1965-02-17,lento,short
The Nitty Gritty,['Shirley Ellis'],137773.0,0.437,0.52,0.849,2.92E-6,0.926,-5.317,0.213,132.66,0.752,1,1,30,0,1965-01-01,presto,short
Please Let Me Wonder - Remastered,['The Beach Boys'],167267.0,0.777,0.54,0.49,0.208,0.104,-8.141,0.0305,116.968,0.488,1,10,33,0,1965-03-08,moderato,short
Mae,['Herb Alpert & The Tijuana Brass'],146613.0,0.754,0.383,0.334,0.952,0.136,-10.598,0.0315,135.558,0.657,0,4,33,0,1965-10-01,presto,short
Mujer Divina,['Joe Cuba Sextet'],279720.0,0.78,0.744,0.443,1.2E-4,0.0663,-8.578,0.0425,103.871,0.747,1,0,40,0,1965-12-31,moderato,medium
Aaj Phir Jeene Ki Tamanna Hai,['Lata Mangeshkar'],238267.0,0.983,0.433,0.497,0.911,0.101,-10.732,0.0345,97.491,0.782,0,9,36,0,1965-12-01,moderato,medium
Catch Us If You Can - 2019 - Remaster,['The Dave Clark Five'],114733.0,0.149,0.473,0.602,5.4E-5,0.213,-9.561,0.0669,146.514,0.897,1,7,33,0,1965-01-01,presto,short
Four On Six,"['Wes Montgomery', 'Wynton Kelly Trio']",402947.0,0.903,0.659,0.326,0.0374,0.122,-16.944,0.0557,117.462,0.689,0,7,33,0,1965-01-01,moderato,long
Invitation,['Dorothy Ashby'],176667.0,0.766,0.522,0.351,0.81,0.248,-14.563,0.0279,85.933,0.538,0,0,33,0,1965-01-01,lento,short
You've Really Got a Hold On Me,['The Zombies'],220107.0,0.798,0.243,0.57,0.0,0.195,-5.475,0.0308,79.627,0.597,1,9,33,0,1965-03-01,lento,medium
Do You Believe in Magic?,"\"[\"\"The Lovin' Spoonful\"\"]\"",124800.0,0.188,0.544,0.746,0.0,0.334,-7.782,0.0487,139.345,0.746,1,0,28,0,1965-01-01,presto,short
Chimes of Freedom,['The Byrds'],231133.0,0.619,0.552,0.57,0.0,0.397,-10.332,0.0349,127.056,0.26,1,7,34,0,1965-06-21,presto,medium
I Got My Mojo Working,['The Paul Butterfield Blues Band'],212813.0,0.816,0.636,0.84,0.00286,0.425,-8.965,0.0415,141.878,0.887,1,2,34,0,1965-01-01,presto,medium
"Dance, Dance, Dance - Remastered",['The Beach Boys'],121467.0,0.069,0.529,0.908,4.19E-6,0.0624,-3.564,0.0349,149.294,0.936,1,8,33,0,1965-03-08,presto,short
Concierto de Aranjuez: II. Adagio,"['Joaquín Rodrigo', 'John Williams', 'Louis Frémaux', 'Philharmonia Orchestra']",626347.0,0.94,0.306,0.0525,0.924,0.0823,-21.57,0.0442,111.234,0.0574,0,11,33,0,1965-01-01,moderato,long
New Math,['Tom Lehrer'],268680.0,0.873,0.575,0.576,0.0,0.786,-12.972,0.914,141.717,0.694,1,7,29,0,1965-01-01,presto,medium
A Felicidade,['Antônio Carlos Jobim'],124587.0,0.769,0.463,0.326,0.0096,0.155,-13.01,0.0284,98.389,0.535,0,2,43,0,1965-01-01,moderato,short
Watermelon Man,['Mongo Santamaria'],195133.0,0.801,0.701,0.908,0.0444,0.12,-8.244,0.0332,119.293,0.903,1,5,38,0,1965-01-01,moderato,medium
Heart Of Stone - Stereo Version / Remastered 2002,['The Rolling Stones'],169093.0,0.149,0.581,0.577,0.0263,0.103,-11.375,0.0275,94.827,0.569,1,0,38,0,1965-02-13,moderato,short
Boogie Chillun,['John Lee Hooker'],158053.0,0.42,0.622,0.417,0.0121,0.0785,-11.793,0.299,158.103,0.597,1,4,37,0,1965-01-01,presto,short
What More Can I Do,['The Zombies'],99947.0,0.37,0.542,0.865,0.001,0.0754,-4.253,0.0362,131.576,0.805,0,9,33,0,1965-03-01,presto,short
"\"Silver And Gold - From \"\"Rudolph The Red-Nosed Reindeer\"\" Soundtrack\"",['Burl Ives'],106600.0,0.907,0.263,0.239,2.13E-4,0.285,-15.505,0.0346,130.102,0.295,1,7,29,0,1965-01-01,presto,short
The Kids Are Alright - Stereo Version,['The Who'],185759.0,0.0597,0.323,0.757,7.53E-5,0.057,-8.344,0.0429,134.693,0.725,1,2,36,0,1965-12-03,presto,medium
Almost There,['Andy Williams'],177467.0,0.822,0.428,0.374,1.21E-4,0.155,-14.527,0.0281,102.171,0.468,1,9,38,0,1965-07-22,moderato,short
"Worry, Worry",['B.B. King'],383333.0,0.716,0.456,0.403,2.33E-4,0.924,-12.128,0.051,105.804,0.54,1,2,35,0,1965-01-01,moderato,long
Fly Me To The Moon,['Frank Sinatra'],148867.0,0.343,0.623,0.274,3.16E-6,0.0404,-14.929,0.07,118.052,0.427,1,5,37,0,1965-01-01,moderato,short
Night Time,['The Strangeloves'],203533.0,0.554,0.745,0.827,0.0,0.109,-8.485,0.0385,139.472,0.772,1,9,33,0,1965-01-01,presto,medium
Running from Home - 2015 Remaster,['Bert Jansch'],140273.0,0.887,0.562,0.158,3.15E-4,0.106,-19.463,0.0369,88.361,0.227,1,4,37,0,1965-01-01,lento,short
Cornbread,['Lee Morgan'],543133.0,0.811,0.658,0.521,0.0786,0.0746,-12.606,0.0312,129.056,0.819,0,0,33,0,1965-01-01,presto,long
Ask The Lonely,['Four Tops'],162653.0,0.531,0.452,0.574,0.0,0.0913,-6.019,0.0286,106.204,0.351,1,1,32,0,1965-01-01,moderato,short
A Dear John Letter,"['Skeeter Davis', 'Bobby Bare']",113493.0,0.847,0.447,0.296,1.12E-4,0.14,-16.501,0.0312,62.35,0.774,1,1,39,0,1965-02-22,lento,short
"Goldberg Variations, BWV 988: Aria I","['Johann Sebastian Bach', 'Peter Serkin']",139013.0,0.994,0.303,0.031,0.926,0.313,-29.556,0.0475,199.561,0.313,1,7,36,0,1965-01-01,presto,short
Samba de Orfeu,['Cal Tjader'],119560.0,0.839,0.621,0.372,0.88,0.108,-17.241,0.0605,111.364,0.953,0,8,37,0,1965-01-01,moderato,short
Feeling Good,['Dorothy Ashby'],318267.0,0.839,0.555,0.249,0.839,0.117,-18.847,0.0461,79.649,0.546,1,7,34,0,1965-01-01,lento,long
Monday Morning,"['Peter, Paul and Mary']",198360.0,0.911,0.527,0.0505,2.85E-5,0.105,-24.623,0.033,105.345,0.188,0,9,34,0,1965-01-01,moderato,medium
