name,artists,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,formatted_date,tempo_category,duration_category
"Piano Sonata No. 31 in A-Flat Major, Op. 110: III. Adagio ma non troppo - Fuga: Allegro ma non troppo","['Ludwig van Beethoven', 'Wilhelm Kempff']",585880.0,0.99,0.241,0.0289,0.029,0.118,-22.532,0.0402,81.834,0.0396,1,8,0,0,1936-01-01,lento,long
Cariño Gaucho - Remasterizado,"['Francisco Canaro', 'Roberto Maida']",169147.0,0.995,0.565,0.295,0.193,0.17,-8.439,0.0576,118.385,0.677,1,1,0,0,1936-01-18,moderato,short
Mine - from Let 'Em Eat Cake,['Jo Stafford'],148907.0,0.985,0.517,0.146,1.43E-4,0.149,-13.987,0.0293,74.449,0.501,0,4,1,0,1936-01-01,lento,short
Akşam Yine Gölgen,['Safiye Ayla'],201247.0,0.987,0.203,0.44,0.527,0.41,-15.486,0.412,66.941,0.117,1,1,0,0,1936-01-04,lento,medium
Οι λαχανάδες,['Roza Eskenazi'],197120.0,0.957,0.595,0.322,4.52E-5,0.123,-8.229,0.0506,116.353,0.63,0,6,0,0,1936-01-01,moderato,medium
Freight Train Blues,['Roy Acuff'],183533.0,0.939,0.561,0.298,0.00646,0.102,-15.201,0.24,171.919,0.647,1,7,0,0,1936-01-01,presto,medium
White Sails (Beneath A Yellow Moon) - Live,['Count Basie'],132000.0,0.982,0.576,0.214,0.0011,0.138,-9.972,0.113,139.381,0.368,0,5,1,0,1936-01-01,presto,short
Dao Shaurjo Dao Dhoirjo,"['Miss Angurbala', 'Dhirendranath Das']",185548.0,0.991,0.359,0.166,0.899,0.112,-17.516,0.0366,83.985,0.428,1,11,0,0,1936-12-31,lento,medium
Quem Canta Seus Males Espanta,['Carmen Miranda'],169400.0,0.616,0.594,0.495,7.01E-6,0.0767,-10.405,0.156,117.571,0.504,1,9,0,0,1936-01-01,moderato,short
No Tabuleiro Da Baiana,"['Carmen Miranda', 'Luiz Barbosa']",154000.0,0.967,0.657,0.153,0.0014,0.0881,-17.032,0.0805,105.587,0.622,0,6,1,0,1936-01-01,moderato,short
Terra Morena,['Carmen Miranda'],170867.0,0.83,0.82,0.335,0.00736,0.0801,-12.328,0.0548,136.19,0.859,1,3,0,0,1936-01-01,presto,short
Every Day and in Every Way,['Victor Silvester and his Ballroom Orchestra'],160187.0,0.988,0.637,0.131,0.915,0.209,-20.835,0.0454,100.717,0.831,0,5,0,0,1936-01-01,moderato,short
Secreto de Amor - Remasterizado,"['Francisco Canaro', 'Roberto Maida']",174813.0,0.963,0.549,0.702,0.0451,0.458,-5.33,0.0836,80.773,0.872,1,2,0,0,1936-01-10,lento,short
E Ankhijal Mochho Priya,['Indubala Devi'],206987.0,0.996,0.477,0.0411,0.135,0.176,-18.242,0.0487,131.419,0.474,0,11,0,0,1936-12-01,presto,medium
Me Gusta Lo Dificil - Remastered,['Falange Española'],170493.0,0.985,0.592,0.56,4.61E-4,0.363,-7.339,0.0407,109.01,0.506,0,5,3,0,1936-04-20,moderato,short
If I Didn't Have Enough On My Mind,['Dick Haymes'],148440.0,0.991,0.212,0.246,0.85,0.419,-15.791,0.0493,78.13,0.304,1,0,1,0,1936-01-01,lento,short
Bella Ciao - Remastered,['Banda Republicana'],124973.0,0.805,0.799,0.447,0.0,0.244,-9.312,0.037,115.62,0.964,0,4,6,0,1936-05-21,moderato,short
Works Around the House,['Apocolothoth'],149404.0,0.969,0.393,0.122,0.95,0.0849,-24.554,0.0449,136.833,0.0337,0,9,0,0,1936-04-10,presto,short
La Internacional - Remastered,['Frente Popular'],136773.0,0.713,0.55,0.237,0.0,0.214,-7.679,0.0321,114.363,0.694,1,7,9,0,1936-08-15,moderato,short
Tumhi Ne Mujhko Prem Seekhaya,"['Surendra', 'Miss Bibbo']",204933.0,0.992,0.385,0.135,0.321,0.342,-16.569,0.092,182.262,0.47,1,10,0,0,1936-12-01,presto,medium
Estuans Interius,['Coro Infantil Sinfonico'],149565.0,0.963,0.49,0.0981,0.0331,0.112,-20.879,0.0441,146.033,0.602,0,9,0,0,1936-01-01,presto,short
Reaching Out,['Apocolothoth'],165729.0,0.875,0.145,0.7,0.951,0.339,-0.873,0.173,92.099,0.0301,1,0,0,0,1936-01-01,moderato,short
Jardinerita de Triana - Remasterizado,"['Francisco Canaro', 'Roberto Maida']",189373.0,0.982,0.702,0.57,0.155,0.384,-5.704,0.0364,127.781,0.961,1,4,0,0,1936-01-10,presto,medium
Canción de la Hermana Lluvia - Remastered,['Falange Española'],74973.0,0.984,0.781,0.624,0.0,0.319,-9.352,0.0514,111.308,0.748,1,5,3,0,1936-04-20,moderato,short
Liga das Nações,['Alvarenga E Ranchinho'],156677.0,0.992,0.718,0.0502,0.00869,0.105,-18.762,0.0821,85.19,0.441,1,9,1,0,1936-01-01,lento,short
"Baby, Don't Tell On Me - Live",['Count Basie'],224760.0,0.951,0.541,0.271,0.708,0.157,-9.337,0.0613,141.15,0.584,1,5,1,0,1936-01-01,presto,medium
I Can't Get Started - Live,"['Billie Holiday', 'Count Basie']",165227.0,0.941,0.522,0.291,0.00376,0.152,-9.059,0.0389,143.606,0.546,1,2,2,0,1936-01-01,presto,short
"Variations on a Theme by Haydn, Op. 56a: VIII. Variation VII. Grazioso","['Johannes Brahms', 'Arturo Toscanini']",125640.0,0.797,0.172,0.0727,0.917,0.347,-25.372,0.0395,76.098,0.311,1,10,0,0,1936-01-01,lento,short
I Got Rhythm,['Lester Young'],248533.0,0.982,0.525,0.464,0.948,0.192,-14.609,0.0352,143.669,0.85,1,5,3,0,1936-01-01,presto,medium
Himno del Ejercito del Aire - Remastered,['Legión Española'],143418.0,0.887,0.553,0.385,0.834,0.521,-7.79,0.0271,105.464,0.772,1,0,4,0,1936-06-15,moderato,short
El Pino Verde - Remastered,['Banda Republicana'],198827.0,0.993,0.614,0.254,0.248,0.137,-9.532,0.0737,115.464,0.558,0,2,3,0,1936-05-21,moderato,medium
General Francisco Franco - Remastered,['Falange Española'],126747.0,0.975,0.757,0.32,0.0,0.797,-12.925,0.67,36.478,0.722,0,7,8,0,1936-03-12,lento,short
III. Phantaisie Pathetique,"['Howard Shelly', 'Kurt Graunke']",1101075.0,0.964,0.214,0.154,0.894,0.679,-20.011,0.0324,77.283,0.0389,0,4,0,0,1936-01-01,lento,long
Liga dos Bichos,['Alvarenga E Ranchinho'],189533.0,0.991,0.75,0.127,5.41E-4,0.307,-16.055,0.707,67.555,0.499,0,6,1,0,1936-01-01,lento,medium
Patterns,['Apocolothoth'],225604.0,0.459,0.377,0.997,0.983,0.0877,-6.993,0.294,180.102,0.0254,0,6,0,0,1936-11-19,presto,medium
Koi Nahin Hai Gair Baba,['Pearu Qawal'],209587.0,0.981,0.555,0.172,0.0,0.129,-13.279,0.0804,116.539,0.691,1,2,0,0,1936-12-31,moderato,medium
9:20 Special,['Count Basie'],191040.0,0.842,0.715,0.494,0.476,0.119,-6.884,0.0507,97.422,0.881,1,7,2,0,1936-01-01,moderato,medium
Ave Formossissima,['Coro Infantil Sinfonico'],103955.0,0.967,0.281,0.186,0.993,0.118,-18.616,0.0338,87.549,0.0909,0,4,0,0,1936-01-01,lento,short
Boa Noite (Goodnight),['Victor Silvester and his Ballroom Orchestra'],179787.0,0.966,0.598,0.129,0.428,0.132,-20.533,0.0462,90.389,0.811,0,10,0,0,1936-01-01,moderato,short
La Bejarana - Remastered,['Legión Española'],187873.0,0.703,0.556,0.428,0.905,0.698,-9.822,0.0317,126.829,0.897,1,0,3,0,1936-06-15,presto,medium
"Wie man Freunde gewinnt - Die Kunst, beliebt und einflussreich zu werden, Kapitel 29","['Dale Carnegie', 'Till Hagen', 'Stefan Kaminski']",510720.0,0.287,0.719,0.307,0.0,0.186,-14.244,0.934,115.488,0.571,0,10,18,0,1936-01-01,moderato,long
Troda Lett,['Apocolothoth'],306000.0,0.257,0.168,0.449,0.814,0.0821,-7.765,0.0374,93.949,0.0704,1,10,0,0,1936-04-10,moderato,long
Noches de Amor - Instrumental (Remasterizado),['Francisco Canaro'],203813.0,0.97,0.404,0.427,7.24E-4,0.276,-7.68,0.0633,166.975,0.567,0,2,0,0,1936-01-18,presto,medium
A las Barricadas - Remastered,['Frente Popular'],73853.0,0.971,0.602,0.316,0.0881,0.352,-9.93,0.0307,109.972,0.824,0,5,5,0,1936-03-12,moderato,short
Chapaleando Barro - Remastered,['Edgardo Donato Y Sus Muchachos'],136951.0,0.994,0.745,0.115,0.224,0.24,-16.032,0.206,140.546,0.793,1,10,0,0,1936-01-12,presto,short
Night Train to Memphis,['Roy Acuff'],168200.0,0.931,0.834,0.366,0.00373,0.209,-14.506,0.0404,120.103,0.962,1,9,0,0,1936-01-01,presto,short
Hiç mi Sevmedi - Bekledim de Gelmedin,['Safiye Ayla'],180506.0,0.988,0.316,0.349,0.721,0.489,-10.66,0.173,79.782,0.381,1,6,0,0,1939-01-13,lento,medium
Memories of You,['Louis Armstrong & His Sebastian New Cotton Club Orchestra'],190173.0,0.989,0.494,0.103,0.131,0.101,-16.504,0.0729,76.373,0.297,0,7,2,0,1939-01-01,lento,medium
The Lollipop Guild,"['Billy Bletcher', 'Pinto Colveg', 'Harry Stanton']",24627.0,0.964,0.579,0.273,0.05,0.638,-18.136,0.0684,138.115,0.974,1,5,1,0,1939-08-25,presto,short
I'm Pulling Through,['Billie Holiday'],188800.0,0.97,0.563,0.172,0.0,0.165,-12.134,0.0504,77.049,0.432,0,0,2,0,1939-01-01,lento,medium
Deenakarunakaranae,['M. K. Thyagaraja Bhagavathar'],183813.0,0.88,0.517,0.569,0.329,0.159,-8.429,0.0382,87.476,0.92,0,3,1,0,1939-12-31,lento,medium
Romany,['Lew Stone'],201000.0,0.934,0.388,0.113,0.0182,0.0529,-18.723,0.0393,108.958,0.384,1,3,0,0,1939-01-01,moderato,medium
Mere Man Ki Bagiya Phooli,"['Vishnupant Pagnis', 'Vasanti']",189153.0,0.995,0.455,0.112,0.462,0.15,-15.657,0.038,110.789,0.725,1,5,0,0,1939-01-01,moderato,medium
Na Baixa Do Sapateiro,['Carmen Miranda'],187533.0,0.896,0.542,0.228,0.0656,0.523,-19.805,0.109,95.337,0.884,0,5,0,0,1939-01-01,moderato,medium
O Corvo e a Raposa,['Mandi e Sorocabinha'],176994.0,0.995,0.591,0.112,0.0,0.0685,-13.62,0.143,179.031,0.376,1,0,0,0,1939-12-12,presto,short
Toot Toot Tootsie (Alternate Version),['Al Jolson'],56827.0,0.786,0.617,0.522,2.14E-5,0.35,-11.787,0.5,63.971,0.89,0,5,0,0,1939-01-01,lento,short
"Caprice No. 13, from Op. 1","['Niccolò Paganini', 'Michael Rabin']",163027.0,0.989,0.547,0.132,0.38,0.27,-20.664,0.0816,90.106,0.496,1,10,0,0,1939-01-01,moderato,short
Opoios agapaei pethainei,"['Georgia Mitaki', 'Giorgos Anestopoylos', 'Klarino']",206040.0,0.948,0.519,0.609,0.0684,0.344,-7.673,0.0373,124.208,0.812,0,4,0,0,1939-02-22,presto,medium
Onde É Que Você Anda?,"['Carmen Miranda', 'Fernando Alvarez']",163333.0,0.831,0.72,0.3,0.0,0.123,-16.164,0.14,119.209,0.806,1,2,0,0,1939-01-01,moderato,short
Raghupati Raghav Rajaram,['Miss Gohar'],195683.0,0.991,0.388,0.259,0.764,0.492,-13.223,0.119,60.268,0.602,1,2,0,0,1939-12-15,lento,medium
Todo Te Nombra - Remasterizado,"['Francisco Canaro', 'Ernesto Fama']",183080.0,0.95,0.721,0.276,0.0184,0.0955,-6.898,0.0367,131.817,0.545,0,2,5,0,1939-01-24,presto,medium
Main Tooti Huyi Ek Naiya Hoon,['Mohammed Rafi'],277467.0,0.938,0.357,0.276,2.07E-4,0.139,-13.238,0.0345,80.461,0.328,1,10,1,0,1939-12-16,lento,medium
Sunil Sagarer Shyamal Kinare,['Samar Gupta'],201960.0,0.988,0.316,0.0646,0.691,0.111,-19.531,0.0489,123.616,0.207,1,0,0,0,1939-12-01,presto,medium
Joan of Arc by Arthur Honegger (1954) Scène 1 Les Voix du Ciel,"['Ensemble de la Société philharmonique de Bruxelles, Orchestre national de Belgique', 'Lodewijk De Vocht', 'Koninklijke Chorale Caecilia']",130380.0,0.942,0.162,0.172,0.964,0.101,-17.633,0.0383,72.886,0.0386,1,9,0,0,1939-01-01,lento,short
Where's the Boy? Here's the Girl! (feat. Jason Aquila & Jodie Ricci),"['Joan Ellison', 'Jason Aquila', 'Jodie Ricci']",165840.0,0.987,0.395,0.168,1.12E-5,0.121,-14.288,0.0399,43.629,0.186,1,0,0,0,1939-01-01,lento,short
El Zahr Fe El Ard Etdasem,['Umm Kulthum'],304001.0,0.721,0.154,0.524,0.868,0.183,-12.624,0.0473,71.715,0.476,0,6,0,0,1939-01-01,lento,long
Patacoadas,['Mandi e Sorocabinha'],165931.0,0.996,0.718,0.266,3.98E-5,0.133,-12.414,0.0587,123.377,0.631,1,0,0,0,1939-12-12,presto,short
Van Pasi Pini,['M. K. Thyagaraja Bhagavathar'],150291.0,0.984,0.508,0.307,0.75,0.228,-9.644,0.0477,64.603,0.756,1,0,0,0,1939-12-31,lento,short
Theme and Close,['Jack Teagarden And His Orchestra'],49200.0,0.987,0.466,0.202,0.839,0.345,-18.594,0.266,84.563,0.843,0,6,0,0,1939-01-01,lento,short
"\"Symphony No. 4 in C Minor, D. 417, \"\"Tragic\"\": III. Menuetto - Allegro vivace\"","['Franz Schubert', 'Sir John Barbirolli', 'New York Philharmonic']",184373.0,0.95,0.529,0.127,0.809,0.222,-14.287,0.0391,85.929,0.458,1,3,0,0,1939-01-01,lento,medium
Tomar Charon Je Kare Baran (with Narration),['Suchitra Mitra'],242040.0,0.879,0.369,0.222,0.0,0.191,-14.651,0.0666,81.156,0.699,1,8,0,0,1939-12-01,lento,medium
"Traveler, Editor, Scholar",['Alcoholics Anonymous'],1057141.0,0.781,0.718,0.243,0.0,0.112,-18.562,0.96,127.488,0.609,1,0,0,0,1939-01-01,presto,long
De Tora Amay Nutan Kore De,['Geeta Sen Naha'],173360.0,0.953,0.549,0.248,0.00431,0.111,-16.375,0.0521,111.739,0.333,1,6,0,0,1939-12-01,moderato,short
"\"Symphony No. 3 in E-Flat Major, Op. 55 \"\"Eroica\"\": III. Scherzo. Allegro vivace - Trio\"","['Ludwig van Beethoven', 'Arturo Toscanini']",322080.0,0.808,0.516,0.256,0.891,0.207,-17.269,0.0653,115.717,0.55,1,3,0,0,1939-01-01,moderato,long
A híd felé,['Kriszta Kovats'],303440.0,0.257,0.61,0.344,0.0,0.114,-15.619,0.0391,72.755,0.18,1,0,2,0,1939-07-01,lento,long
F.D.R. Jones,['Lew Stone'],185787.0,0.834,0.7,0.297,0.0,0.196,-12.973,0.051,177.645,0.739,1,7,0,0,1939-01-01,presto,medium
¿Donde Hay un Novio? - Remasterizado,"['Francisco Canaro', 'Ernesto Fama']",181933.0,0.923,0.728,0.568,0.00434,0.0706,-5.511,0.148,164.852,0.933,1,0,0,0,1939-01-24,presto,medium
O mia bella Napoli,['Titi Botez'],168333.0,0.99,0.642,0.254,3.84E-5,0.199,-13.439,0.0512,122.259,0.698,0,5,0,0,1939-01-01,presto,short
Prem Nagariya Jayenge Hum,"['Rajkumari', 'James Singh']",202191.0,0.967,0.636,0.409,6.77E-4,0.579,-6.994,0.0315,101.546,0.72,0,1,0,0,1939-12-31,moderato,medium
Sonhei Que Tinha Morrido,['Mandi e Sorocabinha'],177093.0,0.995,0.627,0.179,0.0493,0.12,-12.708,0.171,74.826,0.473,1,2,0,0,1939-12-12,lento,short
Aranyásó szakkör,['P. Mobil'],237667.0,0.0101,0.475,0.609,1.05E-5,0.0843,-9.962,0.0569,155.461,0.895,1,4,1,0,1939-07-01,presto,medium
Apopse eida ston ipno moy,"['Giorgos Papadopoulos', 'Giorgos Anestopoylos', 'Klarino']",180053.0,0.952,0.316,0.436,3.84E-4,0.43,-9.722,0.0383,83.734,0.609,1,0,0,0,1939-02-22,lento,medium
Ya Nasia Wade,['Mohammed Abdel Wahab'],393275.0,0.991,0.324,0.197,0.39,0.13,-13.402,0.034,70.45,0.366,0,1,0,0,1939-01-01,lento,long
Geet Suno Woh Geet Saiyan,['Sheela'],192027.0,0.972,0.449,0.308,0.577,0.335,-10.559,0.09,119.026,0.669,0,2,0,0,1939-12-01,moderato,medium
Waiting for Sally,['Lew Stone'],172413.0,0.94,0.612,0.166,0.00196,0.0668,-13.943,0.0802,172.321,0.756,0,0,0,0,1939-01-01,presto,short
Saraasaraangal,['M. K. Thyagaraja Bhagavathar'],168680.0,0.8,0.635,0.467,0.185,0.0911,-9.689,0.0519,112.849,0.926,1,6,0,0,1939-12-31,moderato,short
Jharo Jharo Bari Jhare,['Satyen Ghosal'],188813.0,0.995,0.37,0.198,0.928,0.103,-16.933,0.112,83.109,0.624,1,8,0,0,1939-12-01,lento,medium
Ghana Deya Garajay,['Dipali Nag'],183547.0,0.957,0.357,0.258,0.0635,0.35,-10.489,0.0593,80.561,0.342,1,2,0,0,1939-12-01,lento,medium
...E O Mundo Não Se Acabou,['Carmen Miranda'],177693.0,0.952,0.829,0.328,5.12E-6,0.0403,-19.339,0.0839,86.19,0.964,0,0,3,0,1939-01-01,lento,short
Foaie verde firul ierbii,['Zavaidoc'],173192.0,0.992,0.406,0.149,0.0,0.114,-12.882,0.0309,94.925,0.304,1,9,0,0,1939-01-01,moderato,short
Hanste Hanste Jana Preetam,['Rajkumari'],189452.0,0.934,0.486,0.327,2.88E-5,0.432,-6.914,0.0279,89.409,0.489,0,7,0,0,1939-12-31,lento,medium
Stars Fell On Alabama,['Jack Teagarden & His Band'],307800.0,0.975,0.567,0.0709,6.53E-4,0.358,-20.518,0.0432,79.913,0.569,1,8,0,0,1939-01-01,lento,long
Βόσπορος,['Αντώνης Νταλγκάς'],192867.0,0.996,0.427,0.234,0.136,0.0879,-14.019,0.0529,90.513,0.567,1,1,0,0,1939-01-01,moderato,medium
Oi Malatilata Dole,['Binota Roy'],172987.0,0.987,0.395,0.0984,0.945,0.106,-15.669,0.0451,135.296,0.178,0,9,0,0,1939-12-01,presto,short
Stotra,['Gobinda Gopal Mukherjee'],168800.0,0.977,0.361,0.086,0.0,0.11,-16.976,0.0384,78.52,0.34,0,9,0,0,1939-12-01,lento,short
"5 Deutsche Tänze mit 7 Trios und einer Coda, D. 89: No. 5, Deutscher Tanz - Trio I - Trio II - Coda in C Major","['Franz Schubert', 'Sir John Barbirolli', 'New York Philharmonic']",216840.0,0.912,0.4,0.049,0.0949,0.132,-20.191,0.0419,128.683,0.113,1,0,0,0,1939-01-01,presto,medium
Zara Nainon Se Naina Milao,['Amirbai Karnataki'],205624.0,0.922,0.358,0.319,0.171,0.435,-9.089,0.0354,128.088,0.237,0,6,0,0,1939-12-31,presto,medium
On the Outside Looking In,['Lew Stone'],191293.0,0.935,0.76,0.223,4.97E-4,0.101,-15.596,0.0696,132.729,0.696,0,0,0,0,1939-01-01,presto,medium
Casablanca (1942) Main Title,['Max Steiner'],183779.0,0.536,0.328,0.46,0.00449,0.235,-9.528,0.0416,74.414,0.189,0,2,0,0,1939-01-01,lento,medium
Chander Alo,['Dilip Kumar Roy'],203000.0,0.99,0.426,0.199,0.00336,0.175,-13.778,0.038,101.252,0.489,1,2,0,0,1939-12-01,moderato,medium
"Dinah, Part 1",['Jimmie Lunceford'],135027.0,0.968,0.601,0.602,0.854,0.155,-9.488,0.138,117.077,0.917,0,5,2,0,1939-01-01,moderato,short
Május gyermekei,['Kortársak'],191293.0,0.605,0.637,0.82,0.00544,0.079,-10.634,0.0491,139.711,0.864,1,8,1,0,1939-07-01,presto,medium
Menj tovább,['P. Mobil'],206333.0,0.21,0.399,0.482,1.99E-4,0.169,-11.732,0.0307,125.575,0.317,0,9,3,0,1939-07-01,presto,medium
Little Brown Jug,['Glenn Miller'],169347.0,0.865,0.685,0.502,0.163,0.098,-12.6,0.196,93.956,0.767,1,1,2,0,1939-01-01,moderato,short
"\"Symphony No. 3 in E-Flat Major, Op. 55 \"\"Eroica\"\": IV. Finale. Allegro molto - Poco andante - Presto\"","['Ludwig van Beethoven', 'Arturo Toscanini']",651307.0,0.808,0.282,0.157,0.768,0.795,-15.383,0.0422,89.924,0.398,1,3,0,0,1939-01-01,lento,long
Who Cares? (feat. Jason Aquila & Jodie Ricci),"['Mark Flanders', 'Jason Aquila', 'Jodie Ricci']",128853.0,0.991,0.799,0.303,0.0437,0.109,-14.171,0.0409,117.214,0.655,1,0,0,0,1939-01-01,moderato,short
"5 Deutsche Tänze mit 7 Trios und einer Coda, D. 89: No. 1, Deutscher Tanz - Trio I - Trio II in C Major","['Franz Schubert', 'Sir John Barbirolli', 'New York Philharmonic']",172147.0,0.869,0.328,0.155,0.814,0.217,-20.727,0.0439,143.354,0.379,1,0,0,0,1939-01-01,presto,short
Foaie verde sălcioară,['Zavaidoc'],179383.0,0.995,0.359,0.197,0.592,0.241,-13.147,0.0368,88.065,0.393,1,8,0,0,1939-01-01,lento,short
"Symphony No. 8 in F Major, Op. 93: IV. Allegro vivace","['Ludwig van Beethoven', 'Arturo Toscanini']",417800.0,0.848,0.406,0.256,0.732,0.37,-14.614,0.0447,73.984,0.465,1,0,0,0,1939-01-01,lento,long
Na Aadmi Ka Koi Bharosa,['Mohammed Rafi'],231240.0,0.976,0.494,0.246,0.0,0.104,-13.393,0.0284,87.299,0.466,1,2,3,0,1939-12-16,lento,medium
Caprice in A minor,"['Henryk Wieniawski', 'Michael Rabin']",90827.0,0.925,0.516,0.387,0.451,0.315,-14.628,0.0451,105.242,0.78,0,9,0,0,1939-01-01,moderato,short
I'm All for You - Take 1,['Billie Holiday'],188107.0,0.96,0.426,0.194,2.48E-5,0.33,-12.208,0.0366,78.375,0.206,1,5,2,0,1939-01-01,lento,medium
Nostalgia Gris - Remasterizado,"['Francisco Canaro', 'Ernesto Fama']",179680.0,0.993,0.424,0.331,0.0105,0.386,-9.258,0.0425,177.989,0.717,1,2,0,0,1939-01-24,presto,short
Mori Kadar Na Karat Kanhai,['Jyoti'],194849.0,0.94,0.457,0.206,0.0,0.189,-11.274,0.0311,80.305,0.446,1,2,0,0,1939-12-31,lento,medium
Maare Ram Jilaye Ram,['Pradeep Kumar'],181813.0,0.987,0.449,0.222,0.927,0.361,-17.177,0.0416,142.385,0.625,1,10,0,0,1939-01-01,presto,medium
Abanitale Maa Ele,"['Gobinda Gopal Mukherjee', 'Madhuri Mukherjee']",179747.0,0.839,0.574,0.223,0.0,0.196,-15.505,0.0445,106.785,0.603,1,4,0,0,1939-12-01,moderato,short
Ei Prithibir Pather Pare,['Madhuri Mukherjee'],210040.0,0.979,0.412,0.169,0.0,0.462,-16.065,0.0418,84.384,0.57,1,9,0,0,1939-12-01,lento,medium
Dur Hatoji Dur Hatoji,['Miss Gohar'],205005.0,0.987,0.617,0.331,0.0063,0.101,-6.968,0.359,133.473,0.588,0,9,0,0,1939-12-15,presto,medium
A Mosca na Moça,['Mandi e Sorocabinha'],174440.0,0.968,0.645,0.203,3.01E-5,0.14,-11.09,0.0903,110.027,0.292,0,5,0,0,1939-12-12,moderato,short
Budhi Ghodi Lal Lagam,"['Shankar Rao Vyas', 'Lallubhai Naik']",203535.0,0.972,0.672,0.246,0.0,0.105,-8.063,0.359,123.59,0.682,1,11,0,0,1939-12-31,presto,medium
Sandhya Godhuli Lagane,['Satyen Ghosal'],176307.0,0.995,0.238,0.693,0.917,0.216,-8.717,0.0581,123.65,0.359,1,4,0,0,1939-12-01,presto,short
Home Brewmeister,['Alcoholics Anonymous'],727452.0,0.779,0.702,0.211,0.0,0.319,-18.509,0.962,105.559,0.572,0,10,0,0,1939-01-01,moderato,long
A Different Slant,['Alcoholics Anonymous'],123884.0,0.82,0.759,0.247,0.0,0.212,-18.392,0.962,64.694,0.743,0,9,0,0,1939-01-01,lento,short
La grădina ocolită,['Zavaidoc'],191347.0,0.982,0.379,0.248,8.35E-4,0.163,-10.871,0.0537,202.989,0.789,1,10,0,0,1939-01-01,presto,medium
Ζεϊμπέκικο Πολίτικο,['Αντώνης Νταλγκάς'],181373.0,0.988,0.562,0.363,0.053,0.396,-9.02,0.036,101.434,0.667,1,0,0,0,1939-01-01,moderato,medium
You're a Lucky Guy,['Billie Holiday'],163867.0,0.889,0.473,0.334,0.0,0.136,-12.83,0.0535,159.781,0.704,1,1,2,0,1939-01-01,presto,short
Angyal,['Kortársak'],219840.0,0.605,0.646,0.848,0.0011,0.195,-9.859,0.0425,131.933,0.386,1,9,0,0,1939-07-01,presto,medium
Escrevi Um Bilhetinho,['Carmen Miranda'],191200.0,0.899,0.769,0.136,0.00687,0.208,-20.735,0.0575,122.089,0.797,0,0,0,0,1939-01-01,presto,medium
Baby Won't You Please Come Home,['Jack Teagarden And His Orchestra'],150013.0,0.96,0.494,0.465,0.446,0.59,-11.479,0.0912,203.686,0.867,1,0,0,0,1939-01-01,presto,short
Olimpia - Remasterizado,"['Francisco Canaro', 'Ernesto Fama']",145280.0,0.994,0.557,0.273,0.888,0.137,-13.714,0.102,136.944,0.638,1,5,0,0,1939-01-24,presto,short
¿Qué Es Lo Que Tiene la Bahiana? - Remasterizado,"['Francisco Canaro', 'Ernesto Fama']",175187.0,0.975,0.667,0.491,0.0328,0.142,-6.552,0.0719,140.765,0.88,1,7,0,0,1939-01-24,presto,short
Sajaniya Koi Nahin Hai Dildaar,['Kamala'],197162.0,0.991,0.442,0.194,6.3E-5,0.236,-8.839,0.0452,138.602,0.551,0,11,0,0,1939-12-31,presto,medium
Finálé,['Tamás Cseh'],308733.0,0.669,0.705,0.175,0.0,0.089,-16.862,0.782,113.582,0.556,1,9,0,0,1939-07-01,moderato,long
"Symphony No. 2 in D Major, Op. 73: I. Allegro non troppo","['Johannes Brahms', 'Sir John Barbirolli', 'New York Philharmonic']",772987.0,0.904,0.269,0.151,0.859,0.113,-13.848,0.0385,125.824,0.126,1,2,0,0,1939-01-01,presto,long
There's Nothing the Matter With Me!,['Alcoholics Anonymous'],1061490.0,0.764,0.713,0.221,0.0,0.12,-18.796,0.958,129.945,0.477,0,10,0,0,1939-01-01,presto,long
"\"Symphony No. 4 in C Minor, D. 417, \"\"Tragic\"\": I. Adagio molto - Allegro vivace\"","['Franz Schubert', 'Sir John Barbirolli', 'New York Philharmonic']",471013.0,0.954,0.308,0.264,0.855,0.0796,-14.332,0.037,113.831,0.0735,1,8,0,0,1939-01-01,moderato,long
Du-te neică să te duci,['Zavaidoc'],154671.0,0.993,0.729,0.164,5.03E-6,0.104,-13.095,0.163,117.205,0.698,0,9,0,0,1939-01-01,moderato,short
Timir Abogunthane Badan Tabo Dhaki,['Pankaj Mullick'],189933.0,0.957,0.34,0.225,0.0108,0.128,-14.421,0.0404,67.401,0.361,1,3,0,0,1939-12-01,lento,medium
Tevedal,['Tamás Cseh'],1173200.0,0.69,0.646,0.318,0.0,0.181,-20.205,0.854,132.95,0.258,1,7,1,0,1939-07-01,presto,long
"\"Shala Jawaniyan Mane (From \"\"Gul Bakavli\"\")\"",['Noor Jehan'],183000.0,0.957,0.465,0.429,0.912,0.0619,-9.321,0.233,175.074,0.871,1,9,0,0,1939-01-01,presto,medium
Allaho Baqi Kulle Fani,['Kalyani'],191675.0,0.99,0.586,0.0558,8.44E-4,0.104,-10.324,0.291,101.085,0.594,1,2,0,0,1939-12-31,moderato,medium
Meri Sejon Ko Mehman Hai Nadan,['Miss Bibbo'],198949.0,0.994,0.625,0.0928,0.165,0.145,-11.776,0.239,126.542,0.517,1,8,0,0,1939-12-31,presto,medium
