name,artists,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,formatted_date,tempo_category,duration_category
Revolution,['Dennis Brown'],259400.0,0.199,0.717,0.719,2.62E-6,0.195,-3.166,0.0995,84.623,0.766,0,9,53,0,2010-11-12,lento,medium
L.A. Baby (Where Dreams Are Made Of),['Jonas Brothers'],194600.0,0.00485,0.344,0.882,0.0,0.338,-4.137,0.0577,144.843,0.344,1,4,51,0,2010-07-20,presto,medium
He Wants It All,['Forever Jones'],207800.0,0.511,0.496,0.28,0.0,0.098,-11.162,0.0434,83.97,0.297,1,3,46,0,2010-01-01,lento,medium
El Tamarindo,['Los Buitres De Culiacan Sinaloa'],149360.0,0.415,0.657,0.68,0.0,0.338,-4.266,0.266,164.825,0.904,1,10,52,0,2010-01-01,presto,short
I Don't Care,['Raheem DeVaughn'],254119.0,0.05,0.706,0.806,0.0,0.0663,-5.881,0.0653,106.016,0.395,1,2,47,0,2010-02-26,moderato,medium
¿Dónde Estas Presumida?,['Chuy Lizarraga y Su Banda Tierra Sinaloense'],213947.0,0.692,0.65,0.432,1.51E-6,0.0704,-3.665,0.0348,130.992,0.9,1,3,52,0,2010-01-01,presto,medium
In the Cut,['Wiz Khalifa'],254523.0,0.0327,0.559,0.686,0.0,0.334,-6.678,0.214,150.037,0.0696,1,1,45,1,2010-04-14,presto,medium
The Last Fight,['Bullet For My Valentine'],259307.0,4.56E-4,0.3,0.971,0.0,0.283,-3.118,0.142,184.536,0.336,1,7,53,0,2010-04-20,presto,medium
Dame Un Besito,['Intocable'],227493.0,0.31,0.682,0.552,0.0,0.349,-7.064,0.046,139.974,0.745,1,0,53,0,2010-01-01,presto,medium
"Piano Concerto No.20 in D minor, K.466: 2. Romance - Live At Severance Hall, Cleveland / 2010","['Wolfgang Amadeus Mozart', 'Mitsuko Uchida', 'Cleveland Orchestra']",575760.0,0.988,0.209,0.0314,0.84,0.102,-26.249,0.0343,81.629,0.0983,1,10,54,0,2010-01-01,lento,long
If You Want Blood (You've Got It),['AC/DC'],273840.0,0.0264,0.479,0.923,0.136,0.43,-4.034,0.124,141.255,0.553,1,9,54,0,2010-04-29,presto,medium
Raining Men,"['Rihanna', 'Nicki Minaj']",224853.0,0.0161,0.675,0.805,0.0,0.346,-4.841,0.153,79.015,0.841,1,6,45,1,2010-11-16,lento,medium
"Nocturne No.1 in B flat minor, Op.9 No.1","['Frédéric Chopin', 'Nelson Freire']",334053.0,0.982,0.342,0.0179,0.906,0.0831,-24.846,0.0387,61.757,0.0382,1,1,46,0,2010-01-01,lento,long
Junto Al Amanecer,['J Alvarez'],250547.0,0.245,0.614,0.702,4.63E-6,0.269,-6.081,0.0378,169.966,0.773,0,6,61,0,2010-11-16,presto,medium
El Árbol De La Horca,['Lalo Mora'],201733.0,0.604,0.766,0.53,0.0,0.0503,-6.292,0.11,95.519,0.776,1,8,49,0,2010-01-01,moderato,medium
Marry You (Glee Cast Version),['Glee Cast'],225133.0,0.0335,0.637,0.768,7.93E-6,0.161,-6.889,0.0318,144.919,0.459,1,5,56,0,2010-11-26,presto,medium
I Lift My Hands,['Chris Tomlin'],278013.0,0.157,0.433,0.542,6.56E-5,0.12,-5.589,0.0264,83.938,0.158,1,11,49,0,2010-01-01,lento,medium
20 Mujeres De Negro,['Los Alegres Del Barranco'],203338.0,0.29,0.777,0.675,3.09E-6,0.0743,-6.775,0.0549,105.813,0.716,1,5,47,0,2010-11-14,moderato,medium
Written in the Stars (feat. Eric Turner),"['Tinie Tempah', 'Eric Turner']",207600.0,0.0526,0.619,0.971,0.0,0.196,-3.045,0.13,122.552,0.295,1,7,46,0,2010-05-31,presto,medium
"WORDS, WORDS, WORDS (studio)",['Bo Burnham'],240747.0,0.183,0.845,0.756,2.13E-6,0.157,-4.714,0.168,121.998,0.77,0,11,48,1,2010-10-19,presto,medium
Smokahontas,['Attack Attack!'],234493.0,0.00113,0.523,0.924,0.0,0.125,-4.03,0.112,134.984,0.306,1,7,47,0,2010-01-01,presto,medium
Quiet Rain Showers & Rolling Thunder Storms Imix for Mom’s Napping Toddler,"['Soothing White Noise for Infant Sleeping and Massage, Crying & Colic Relief']",248667.0,0.00151,0.209,0.991,0.996,0.871,-20.653,0.06,98.759,0.0137,1,7,48,0,2010-08-18,moderato,medium
Connect,['ClariS'],270040.0,0.07,0.517,0.906,2.23E-4,0.155,-4.349,0.0508,175.021,0.671,1,1,49,0,2010-01-01,presto,medium
Pomp and Circumstance,['Various Artists'],249600.0,0.901,0.329,0.319,0.868,0.286,-13.376,0.036,117.564,0.423,1,2,44,0,2010-06-29,moderato,medium
Whole Lotta Love (feat. Chris Cornell),"['Santana', 'Chris Cornell']",231360.0,0.0437,0.406,0.988,0.0637,0.0664,-2.72,0.0926,100.038,0.24,1,9,54,0,2010-09-20,moderato,medium
Las Cosas Pequeñas,['Prince Royce'],215680.0,0.126,0.756,0.77,0.0,0.155,-4.881,0.028,128.02,0.854,1,8,50,0,2010-01-01,presto,medium
The Devil Went Down to Georgia,['Steve Ouimette'],376373.0,1.19E-4,0.286,0.928,0.128,0.0971,-5.015,0.0756,147.868,0.411,1,7,52,0,2010-01-01,presto,long
Pirate Jet,['Gorillaz'],152453.0,0.0056,0.664,0.576,0.019,0.438,-7.009,0.0368,91.977,0.216,0,10,51,0,2010-03-03,moderato,short
Soy Maraquero,['Kual'],300907.0,0.0892,0.672,0.815,0.0,0.0864,-8.552,0.0558,174.033,0.86,1,1,49,0,2010-01-04,presto,long
Never Alone,"['Jim Brickman', 'Lady A']",221947.0,0.678,0.312,0.472,0.0,0.107,-7.344,0.0415,82.253,0.346,1,2,48,0,2010-04-27,lento,medium
All The Way Turnt Up,"['Roscoe Dash', 'Soulja Boy']",295320.0,7.98E-4,0.515,0.971,0.0,0.273,-1.976,0.0865,132.025,0.693,0,11,45,0,2010-01-01,presto,medium
Watercolour - Full Version; Single,['Pendulum'],304107.0,1.74E-4,0.421,0.896,0.039,0.323,-5.696,0.103,174.065,0.169,0,5,59,0,2010-05-21,presto,long
The Final Solution,['Sabaton'],296773.0,0.012,0.491,0.965,2.0E-4,0.0955,-3.378,0.0678,93.075,0.541,0,9,56,0,2010-05-21,moderato,medium
Streets Of Bakersfield,['Buck Owens'],156640.0,0.174,0.471,0.672,0.0,0.054,-5.741,0.0369,202.998,0.95,1,9,46,0,2010-08-31,presto,short
Long Road,['Steve Oliver'],261867.0,0.124,0.396,0.562,0.926,0.109,-8.736,0.0365,81.49,0.294,0,4,49,0,2010-03-30,lento,medium
The Goldfish,['The Laurie Berkner Band'],214960.0,0.712,0.549,0.53,0.0,0.122,-4.09,0.141,103.9,0.694,1,0,45,0,2010-06-29,moderato,medium
"Nocturnes, Op. 9: No. 2 in E-Flat Major. Andante","['Frédéric Chopin', 'Brigitte Engerer']",274040.0,0.989,0.422,0.0163,0.918,0.177,-26.561,0.0399,64.079,0.108,1,3,55,0,2010-06-22,lento,medium
Angel,['Akon'],215227.0,0.0571,0.565,0.867,0.0,0.177,-2.503,0.0318,125.867,0.325,1,2,54,0,2010-01-01,presto,medium
Move This (Shake That Body),['Technotronic'],296986.0,0.0637,0.782,0.96,0.0,0.0788,-4.047,0.0347,120.682,0.979,1,10,52,0,2010-07-27,presto,medium
Cynicism,['Nana Grizol'],148227.0,0.888,0.364,0.0946,7.65E-4,0.102,-16.25,0.0307,101.085,0.22,1,4,46,0,2010-01-01,moderato,short
You Don't Know How Lucky You Are,['Keaton Henson'],228080.0,0.772,0.389,0.314,0.576,0.109,-8.559,0.0345,95.641,0.107,1,2,52,0,2010-01-01,moderato,medium
I'm Not A Star,['Rick Ross'],180107.0,0.0454,0.667,0.848,5.98E-6,0.217,-4.406,0.362,155.975,0.196,1,1,46,1,2010-01-01,presto,medium
Happy Xmas (War Is Over) - Remastered,"['John Lennon', 'The Harlem Community Choir', 'The Plastic Ono Band', 'Yoko Ono']",213880.0,0.319,0.328,0.607,0.0,0.765,-11.076,0.0315,146.539,0.395,1,2,53,0,2010-10-04,presto,medium
Unknown Brother,['The Black Keys'],239693.0,0.466,0.5,0.552,0.00221,0.108,-7.888,0.0413,83.81,0.209,1,9,45,0,2010-05-18,lento,medium
Hand Covers Bruise,['Trent Reznor and Atticus Ross'],258637.0,0.971,0.205,0.154,0.948,0.103,-25.38,0.042,114.851,0.0389,1,2,50,0,2010-09-28,moderato,medium
Te Iré a Buscar,['Farruko'],183197.0,0.0964,0.735,0.743,0.0,0.177,-5.865,0.0474,174.035,0.964,1,6,52,0,2010-05-04,presto,medium
"\"Honor (Main Title Theme from \"\"The Pacific\"\")\"","['Hans Zimmer', 'Geoff Zanelli', 'Blake Neely']",176587.0,0.335,0.19,0.276,0.908,0.11,-14.83,0.0346,68.619,0.0575,1,1,53,0,2010-03-09,lento,short
Pulled,"['Krysta Rodriguez', 'Adam Riegler']",179293.0,0.772,0.509,0.476,0.0,0.288,-7.958,0.071,124.678,0.495,1,0,44,0,2010-01-01,presto,short
Regalame Una Noche,"['J Alvarez', 'Arcangel']",249827.0,0.263,0.717,0.636,0.0,0.328,-6.604,0.0356,89.978,0.675,0,6,60,0,2010-11-16,lento,medium
Je veux,['Zaz'],215933.0,0.251,0.525,0.807,0.0,0.0504,-6.366,0.0725,155.397,0.741,0,2,68,0,2010-05-10,presto,medium
Let the Music Play,['Stick Figure'],279960.0,0.0163,0.782,0.627,0.487,0.0935,-6.996,0.0352,137.963,0.848,0,10,45,0,2010-08-03,presto,medium
Cut You Off (To Grow Closer),['Kendrick Lamar'],364104.0,0.077,0.685,0.681,0.0,0.129,-7.176,0.481,82.982,0.614,1,8,47,1,2010-09-14,lento,long
Un-thinkable (I'm Ready) (feat. Drake) - Remix,"['Alicia Keys', 'Drake']",282027.0,0.728,0.531,0.603,0.0,0.11,-6.242,0.0944,86.162,0.228,1,7,48,0,2010-05-28,lento,medium
Put You In A Song,['Keith Urban'],220387.0,0.0174,0.621,0.78,0.0,0.0681,-8.502,0.0333,134.022,0.822,1,2,44,0,2010-01-01,presto,medium
Girls,['MARINA'],206493.0,0.0246,0.666,0.873,2.6E-6,0.0543,-5.072,0.0273,114.006,0.945,0,9,46,0,2010-02-15,moderato,medium
Zodiac Shit,['Flying Lotus'],164640.0,0.0229,0.346,0.753,0.0641,0.3,-4.606,0.273,79.275,0.184,0,10,49,0,2010-05-03,lento,short
Forget You (Glee Cast Version) (feat. Gwyneth Paltrow),"['Glee Cast', 'Gwyneth Paltrow']",221360.0,0.0704,0.674,0.736,1.89E-6,0.15,-5.446,0.0385,127.427,0.85,1,2,55,0,2010-11-26,presto,medium
Can't Cash My Checks,['Jamey Johnson'],437853.0,0.376,0.447,0.379,0.0762,0.091,-10.279,0.0341,113.427,0.17,1,0,44,0,2010-01-01,moderato,long
Bad Wings,['The Glitch Mob'],400187.0,0.0138,0.631,0.684,0.925,0.223,-7.573,0.0436,129.961,0.235,0,7,48,0,2010-06-08,presto,long
No Money,['Kings of Leon'],185880.0,0.0013,0.413,0.933,0.0153,0.0953,-5.208,0.0581,76.999,0.267,0,1,51,0,2010-10-19,lento,medium
These Days,['The Black Keys'],311840.0,0.746,0.436,0.288,0.00208,0.098,-10.726,0.0315,117.482,0.268,1,7,45,0,2010-05-18,moderato,long
我的秘密 (MySecret),['G.E.M.'],248486.0,0.213,0.563,0.741,0.0,0.0982,-5.728,0.031,104.006,0.397,1,2,59,0,2010-10-22,moderato,medium
Tonight the World Dies,['Avenged Sevenfold'],281227.0,0.0886,0.552,0.663,0.0,0.0765,-4.805,0.0264,135.022,0.119,0,4,50,0,2010-07-23,presto,medium
You've Seen the Butcher,['Deftones'],211147.0,1.47E-5,0.461,0.898,0.563,0.203,-4.302,0.0505,118.479,0.394,1,11,48,0,2010-04-23,moderato,medium
Journal of Ardency,['Class Actress'],225233.0,0.0109,0.684,0.697,0.0908,0.0986,-6.73,0.0334,96.992,0.761,0,6,48,0,2010-10-05,moderato,medium
Massive Attack,"['Nicki Minaj', 'Sean Garrett']",197307.0,0.0305,0.603,0.688,0.0,0.378,-8.794,0.521,169.592,0.685,0,11,47,1,2010-01-01,presto,medium
Screaming Eagles,['Sabaton'],247520.0,0.00283,0.441,0.952,1.64E-4,0.304,-2.765,0.0903,167.082,0.316,0,9,54,0,2010-05-21,presto,medium
Clear The Air,['Off With Their Heads'],227000.0,0.00109,0.358,0.956,0.0468,0.298,-4.473,0.0852,180.049,0.282,1,4,48,0,2010-06-08,presto,medium
Average Joe,['Kendrick Lamar'],256048.0,0.243,0.74,0.733,0.0,0.184,-3.343,0.248,91.603,0.218,0,9,47,1,2010-09-14,moderato,medium
The Harold Song,['Kesha'],238693.0,0.0893,0.616,0.59,0.0,0.0883,-5.548,0.0294,110.022,0.198,1,7,47,0,2010-11-19,moderato,medium
Besitos,['Pierce The Veil'],262800.0,0.0029,0.438,0.95,0.0,0.33,-4.209,0.0869,150.023,0.408,0,6,46,0,2010-06-21,presto,medium
1940 - AmpLive Remix,"['The Submarines', 'Amp Live']",194880.0,5.55E-4,0.625,0.934,0.0897,0.111,-2.869,0.0584,87.023,0.679,0,5,46,0,2010-12-14,lento,medium
La Espera,['Cultura Profética'],265893.0,0.9,0.539,0.262,0.0,0.11,-9.501,0.0522,109.576,0.415,0,11,58,0,2010-08-23,moderato,medium
"Piano Concerto No.27 in B flat, K.595: 2. Larghetto","['Wolfgang Amadeus Mozart', 'Mitsuko Uchida', 'Cleveland Orchestra']",452707.0,0.987,0.171,0.0115,0.848,0.0991,-30.173,0.0436,72.404,0.083,1,3,53,0,2010-01-01,lento,long
Crossfire,['Brandon Flowers'],256133.0,0.00394,0.578,0.684,8.01E-4,0.268,-6.631,0.0273,110.012,0.342,1,6,58,0,2010-01-01,moderato,medium
Up,['Justin Bieber'],234933.0,0.084,0.711,0.717,0.0,0.09,-4.317,0.0396,125.949,0.589,1,0,52,0,2010-01-01,presto,medium
La vénus du mélo,['Stacey Kent'],227427.0,0.761,0.791,0.344,3.41E-6,0.12,-12.706,0.0468,124.257,0.472,1,2,56,0,2010-03-15,presto,medium
Champagne Life,['Ne-Yo'],323933.0,0.143,0.616,0.741,0.0,0.347,-4.155,0.131,193.069,0.593,1,7,47,0,2010-01-01,presto,long
Bloodbuzz Ohio,['The National'],275933.0,0.0554,0.39,0.834,0.18,0.103,-6.367,0.0444,157.077,0.684,1,9,44,0,2010-05-11,presto,medium
Collide (feat. Sheryl Crow & Bob Seger),"['Kid Rock', 'Sheryl Crow', 'Bob Seger']",288773.0,0.0375,0.434,0.732,2.53E-6,0.0692,-4.197,0.0316,199.932,0.592,1,9,45,0,2010-11-15,presto,medium
New Low,['Middle Class Rut'],256507.0,0.333,0.767,0.951,0.0,0.132,-2.011,0.0682,80.492,0.922,1,7,45,0,2010-10-04,lento,medium
Fabricando Fantasías - Salsa Version,['Tito Nieves'],274653.0,0.26,0.714,0.855,0.0,0.0936,-3.523,0.0413,91.291,0.931,1,9,55,0,2010-01-01,moderato,medium
"Gone Baby, Don't Be Long",['Erykah Badu'],279720.0,0.158,0.689,0.763,0.00437,0.0856,-3.837,0.222,172.513,0.725,0,6,49,0,2010-03-30,presto,medium
Misirlou,['Dick Dale and his Del-Tones'],136093.0,0.00345,0.293,0.951,0.916,0.572,-5.846,0.0652,173.439,0.561,1,4,44,0,2010-01-01,presto,short
Shaky Hands,['The Vegabonds'],314253.0,0.801,0.526,0.557,0.0,0.111,-6.97,0.0334,144.041,0.18,1,7,44,0,2010-05-24,presto,long
Blow My Brains Out,['Tikkle Me'],222404.0,0.0867,0.55,0.884,1.55E-5,0.68,-5.508,0.0363,145.029,0.549,1,9,47,0,2010-03-23,presto,medium
POWER - Album Version (Edited),['Kanye West'],292093.0,0.0138,0.534,0.925,0.0,0.709,-4.945,0.14,154.072,0.557,0,0,44,0,2010-01-01,presto,medium
Prickly Pear,['Portico Quartet'],341880.0,0.965,0.4,0.245,0.944,0.158,-14.345,0.0338,164.165,0.268,1,3,59,0,2010-01-01,presto,long
Kiara,['Bonobo'],230307.0,0.195,0.595,0.788,0.202,0.153,-10.128,0.363,97.012,0.414,0,3,53,0,2010-03-29,moderato,medium
This Ol' Cowboy,['The Marshall Tucker Band'],219347.0,0.193,0.439,0.746,3.05E-5,0.173,-5.78,0.0469,109.309,0.817,1,2,45,0,2011-01-01,moderato,medium
Slight Work (feat. Big Sean),"['Wale', 'Big Sean']",219280.0,0.422,0.861,0.875,0.0,0.837,-5.913,0.106,105.124,0.747,0,1,45,1,2011-10-28,moderato,medium
I Know You're Gonna Be There,['Luke Bryan'],216973.0,0.14,0.559,0.66,0.0,0.0955,-4.445,0.036,155.97,0.472,1,8,47,0,2011-08-09,presto,medium
In Christ Alone,['MercyMe'],267040.0,0.166,0.572,0.526,0.0322,0.101,-8.123,0.0254,134.061,0.359,1,2,45,0,2011-01-01,presto,medium
Life on the Nickel,['Foster The People'],215307.0,0.0523,0.694,0.951,0.00338,0.293,-5.4,0.0784,120.014,0.74,0,5,50,0,2011-05-23,presto,medium
Unison - Knife Party Remix,"['Porter Robinson', 'Knife Party']",298402.0,2.11E-4,0.613,0.836,0.833,0.0338,-6.067,0.0619,109.946,0.165,1,10,49,0,2011-01-01,moderato,medium
Sin Respiración,['Banda El Recodo'],206080.0,0.398,0.576,0.536,0.0,0.293,-5.078,0.0307,160.194,0.885,1,2,50,0,2011-01-01,presto,medium
Thirteen,['C418'],176500.0,0.964,0.223,0.0671,0.954,0.116,-30.388,0.0449,69.309,0.0286,0,4,50,0,2011-03-04,lento,short
Bass Cannon,['Flux Pavilion'],310411.0,0.00138,0.675,0.827,0.865,0.68,-4.292,0.0363,139.928,0.0402,0,8,49,0,2011-03-21,presto,long
Meet Me Halfway,['Black Eyed Peas'],284413.0,0.00409,0.801,0.621,2.47E-5,0.131,-6.838,0.0652,130.006,0.448,0,11,50,0,2011-01-01,presto,medium
GangBang,"['Wiz Khalifa', 'Big Sean']",249678.0,0.00844,0.75,0.865,0.0,0.0925,-5.906,0.175,140.004,0.35,1,11,46,1,2011-02-17,presto,medium
Strings,['Young the Giant'],250307.0,0.107,0.413,0.833,4.58E-6,0.447,-7.982,0.0445,111.772,0.402,1,0,46,0,2011-01-01,moderato,medium
Good Good Night,['Roscoe Dash'],205053.0,0.133,0.645,0.958,0.0,0.327,-3.872,0.286,160.084,0.834,0,10,45,1,2011-01-01,presto,medium
Illmerica,['Wolfgang Gartner'],337700.0,4.24E-4,0.63,0.727,0.00957,0.331,-4.473,0.0477,129.007,0.14,0,2,48,0,2011-09-20,presto,long
Uptown Girl (Glee Cast Version),['Glee Cast'],180707.0,0.569,0.618,0.643,0.0,0.443,-4.086,0.0297,128.992,0.722,1,4,53,0,2011-12-06,presto,medium
Nothing Can Come Between Us - Remastered,['Sade'],232667.0,0.406,0.728,0.68,0.34,0.0513,-9.488,0.0301,103.74,0.914,0,5,52,0,2011-04-29,moderato,medium
Cannibal,['Tally Hall'],208293.0,0.15,0.497,0.744,2.59E-5,0.133,-6.847,0.0368,154.534,0.611,1,2,47,0,2011-06-21,presto,medium
What You Were,['The Drums'],195280.0,0.169,0.621,0.829,0.495,0.32,-5.466,0.025,105.072,0.235,1,7,44,0,2011-09-06,moderato,medium
Beer Time,['Justin Moore'],169213.0,0.00981,0.451,0.799,0.0,0.244,-5.259,0.0533,175.953,0.742,1,0,45,0,2011-01-01,presto,short
"Die, Die, Crucify",['Powerwolf'],180653.0,6.16E-4,0.266,0.849,0.0,0.0699,-4.978,0.0485,93.993,0.298,0,3,57,0,2011-08-02,moderato,medium
Derezzed - Remixed by The Glitch Mob,"['Daft Punk', 'The Glitch Mob']",262240.0,0.0569,0.518,0.527,0.00263,0.107,-7.684,0.0687,96.995,0.213,1,8,49,0,2011-01-01,moderato,medium
Melanine,['Tycho'],173338.0,0.857,0.444,0.47,0.929,0.0901,-8.876,0.0314,146.318,0.086,0,8,48,0,2011-10-04,presto,short
Sandwitches (Featuring Hodgy Beats),"['Tyler, The Creator']",291227.0,0.0676,0.567,0.587,2.2E-6,0.204,-9.763,0.223,152.458,0.374,1,4,44,1,2011-05-10,presto,medium
Rain Sleep,['Thunderstorm'],334264.0,4.7E-4,0.0857,0.707,0.883,0.345,-19.002,0.0785,87.333,0.00442,1,11,47,0,2011-04-15,lento,long
Ni**as In Paris,"['JAY-Z', 'Kanye West']",219333.0,0.127,0.789,0.858,0.0,0.349,-5.542,0.311,140.022,0.775,1,1,56,1,2011-08-08,presto,medium
Warrant,['Foster The People'],323067.0,0.0143,0.626,0.823,0.00303,0.128,-5.46,0.0547,120.012,0.297,1,0,50,0,2011-05-23,presto,long
Marry The Night,['Lady Gaga'],264520.0,9.92E-4,0.612,0.877,0.00563,0.462,-4.43,0.064,131.068,0.38,1,0,47,0,2011-01-01,presto,medium
Ms. Ho,['Onra'],116758.0,0.0227,0.574,0.542,0.868,0.288,-7.773,0.138,82.427,0.383,0,4,55,0,2011-11-15,lento,short
Steep Hills of Vicodin Tears,['A Winged Victory for the Sullen'],266840.0,0.767,0.0804,0.0836,0.853,0.119,-21.007,0.04,82.14,0.0498,1,11,45,0,2011-09-12,lento,medium
True Faith,['Lotte Kestner'],282438.0,0.946,0.449,0.0974,0.00128,0.0932,-17.466,0.0419,173.651,0.301,0,7,54,0,2011-06-01,presto,medium
Rain Over Me (feat. Marc Anthony),"['Pitbull', 'Marc Anthony']",231573.0,0.00502,0.612,0.908,0.0,0.821,-2.105,0.0648,127.906,0.272,1,5,51,0,2011-06-17,presto,medium
Daydream,['Tycho'],334459.0,0.0769,0.644,0.824,0.979,0.0699,-8.109,0.0364,140.02,0.311,1,8,48,0,2011-10-04,presto,long
Nocturne in a Minor,['Chad Lawson'],362354.0,0.99,0.189,0.0343,0.926,0.0957,-27.421,0.0414,100.968,0.0416,0,9,53,0,2011-10-09,moderato,long
Time-Bomb,['All Time Low'],209933.0,0.00388,0.52,0.911,1.54E-6,0.34,-3.945,0.055,139.046,0.614,0,11,46,0,2011-06-06,presto,medium
Hiding tonight,['Alex Turner'],186720.0,0.915,0.543,0.122,0.0,0.373,-18.863,0.0337,99.835,0.282,1,0,45,0,2011-03-15,moderato,medium
OG (feat. Curren$y),"['Snoop Dogg', 'Wiz Khalifa', 'Curren$y']",298147.0,0.257,0.562,0.804,0.0,0.162,-4.759,0.135,148.222,0.36,1,9,49,1,2011-12-09,presto,medium
Don't Hold Your Breath,['Nicole Scherzinger'],197520.0,0.00878,0.662,0.794,1.8E-4,0.214,-6.038,0.0286,110.962,0.67,0,5,46,0,2011-01-01,moderato,medium
Hydrogen,['M|O|O|N'],289524.0,0.0052,0.797,0.948,0.752,0.0695,-7.941,0.0523,125.934,0.0451,0,10,54,0,2011-11-27,presto,medium
Hang On to Your Love - Remastered,['Sade'],269240.0,0.112,0.84,0.713,4.29E-6,0.0783,-6.593,0.0296,107.897,0.965,1,7,53,0,2011-04-29,moderato,medium
Wild World - Acoustic Version,['Joanna Wang'],225053.0,0.8,0.67,0.306,1.18E-6,0.0829,-11.032,0.0366,139.949,0.61,1,2,58,0,2011-09-23,presto,medium
Miracle,['Blackmill'],356091.0,0.184,0.541,0.586,0.681,0.128,-10.596,0.0283,138.014,0.198,1,9,48,0,2011-12-21,presto,long
Skinny Love,['Birdy'],201080.0,0.952,0.379,0.29,0.00106,0.118,-8.485,0.051,166.467,0.169,1,4,60,0,2011-11-04,presto,medium
50 Ways To Leave Your Lover,['G. Love & Special Sauce'],261867.0,0.144,0.453,0.769,1.31E-5,0.0678,-4.642,0.187,91.846,0.455,1,7,45,0,2011-01-01,moderato,medium
Bedroom Hymns,['Florence + The Machine'],181120.0,0.0762,0.532,0.866,7.34E-6,0.335,-4.44,0.0452,106.026,0.233,0,4,45,0,2011-01-01,moderato,medium
Black Sheep,['Gin Wigmore'],182680.0,0.028,0.723,0.656,7.08E-4,0.709,-3.828,0.0385,119.019,0.414,0,4,49,0,2011-01-01,moderato,medium
Can I Live feat. Mac Miller,"['Casey Veggies', 'Mac Miller']",237365.0,0.00224,0.426,0.912,0.0,0.317,-3.183,0.457,180.282,0.61,0,1,46,0,2011-09-20,presto,medium
Voices (Randy Orton) [feat. Rev Theory],"['WWE', 'Rev Theory']",204636.0,3.87E-4,0.48,0.648,0.0,0.118,-10.809,0.0293,165.012,0.672,1,0,53,0,2011-05-25,presto,medium
Throw It Up,"['Yelawolf', 'Gangsta Boo', 'Eminem']",294400.0,0.227,0.788,0.738,0.0,0.425,-7.567,0.496,164.708,0.542,1,5,45,1,2011-01-01,presto,medium
Whats Happenin',['Webbie'],287280.0,0.00594,0.601,0.779,0.0,0.288,-7.164,0.142,159.987,0.43,0,4,44,1,2011-11-15,presto,medium
Fiction,['Beast'],234587.0,0.223,0.665,0.866,0.0,0.373,-3.81,0.056,128.041,0.455,1,7,56,0,2011-05-17,presto,medium
"Mighty To Save - Live At Sydney Entertainment Centre, Sydney, Australia/2006",['Hillsong Worship'],406774.0,0.0757,0.45,0.782,0.0,0.0818,-6.92,0.046,146.041,0.244,1,9,54,0,2011-01-01,presto,long
Too Many Rappers - New Reactionaries Version,"['Beastie Boys', 'Nas']",291800.0,0.00566,0.627,0.872,0.0,0.522,-4.388,0.158,93.728,0.548,0,11,48,1,2011-05-03,moderato,medium
Kick Ass,['Egypt Central'],198947.0,2.0E-4,0.544,0.904,1.95E-6,0.331,-5.456,0.0469,94.999,0.569,0,8,45,0,2011-05-31,moderato,medium
Ni**as In Paris,"['JAY-Z', 'Kanye West']",219333.0,0.127,0.788,0.859,0.0,0.348,-5.542,0.315,140.027,0.769,1,1,45,1,2011-08-08,presto,medium
"Sonata in D Major, Kk.430","['Domenico Scarlatti', 'Alexandre Tharaud']",197933.0,0.994,0.479,0.172,0.92,0.138,-22.543,0.0634,199.596,0.715,1,2,49,0,2011-01-21,presto,medium
Otis,"['JAY-Z', 'Kanye West', 'Otis Redding']",178213.0,0.552,0.755,0.631,0.0,0.5,-4.751,0.302,94.571,0.433,0,7,45,1,2011-08-08,moderato,short
Carried Away,['George Strait'],199507.0,0.686,0.571,0.491,8.41E-4,0.108,-7.166,0.0274,136.692,0.272,1,8,44,0,2011-01-01,presto,medium
Esa Hembra Es Mala,['Gloria Trevi'],237480.0,0.293,0.916,0.595,6.47E-5,0.142,-6.738,0.0607,120.026,0.697,0,9,54,0,2011-01-01,presto,medium
Trato De Muerte (feat. Los Buchones De Culiacan),['El Komander'],199837.0,0.784,0.706,0.571,3.52E-5,0.174,-6.727,0.0373,115.015,0.962,1,2,52,0,2011-01-01,moderato,medium
Zapateado Encabronado #2,['Alacranes Musical'],199840.0,0.449,0.569,0.867,3.48E-4,0.0816,-2.64,0.251,137.898,0.701,1,5,46,0,2011-01-01,presto,medium
To The Stage,['Asking Alexandria'],210613.0,1.02E-4,0.218,0.987,4.07E-4,0.617,-2.225,0.222,129.803,0.0552,1,7,50,1,2011-04-05,presto,medium
Cats and Dogs,['The Head and the Heart'],115520.0,0.522,0.669,0.444,1.28E-6,0.165,-8.652,0.0584,179.932,0.771,1,5,45,0,2011-01-11,presto,short
Mystery,['J Boog'],202479.0,0.0226,0.737,0.656,0.0,0.0702,-7.252,0.27,76.509,0.851,0,5,46,0,2011-09-27,lento,medium
América,"['Los Tigres Del Norte', 'Calle 13']",281893.0,0.18,0.531,0.986,8.98E-5,0.68,-4.792,0.152,79.006,0.712,1,5,54,0,2011-01-01,lento,medium
Mujer Amante,['Rata Blanca'],376584.0,0.00433,0.485,0.791,0.0,0.132,-7.719,0.0358,122.08,0.431,0,10,64,0,2011-06-24,presto,long
When She's On,['Chris Young'],189133.0,0.267,0.51,0.771,0.0,0.364,-4.822,0.0357,79.941,0.568,1,9,45,0,2011-07-11,lento,medium
